x,y,z,u,v,w,p,res_u,res_v,res_w,res_norm
0.0,0.5555555555555556,0.7777777777777777,0.30411596335584784,2.090772727713409,-0.5005592093267293,-0.3437888183922989,0.05159835615032382,1.7356779150513182,-1.5632364087350612,2.336439231982976
0.0,0.5555555555555556,0.8888888888888888,0.30411596335584784,1.8544467307591495,-0.4479200608990715,-0.3076357513785842,0.05525778088819133,2.2919741073743873,-1.1583058174486796,2.5686321453175736
0.0,0.5555555555555556,1.0,0.30411596335584784,1.58570672264638,-0.40081648128237607,-0.27528456559128756,0.06817969029228238,2.7042411363206917,-0.7973077582455695,2.8201539417017565
0.0,0.6666666666666666,0.0,0.2674350899015281,1.58570672264638,-1.3074385891401332,-0.6696091845166444,-0.046785706892019,-1.9992355857652915,-3.9976012553121527,4.469893469226417
0.0,0.6666666666666666,0.1111111111111111,0.2674350899015281,1.8220327196006396,-1.1699474538829002,-0.5991926252055013,-0.23183776738286777,-2.339096806636201,-3.8106541175100883,4.477299121624256
0.0,0.6666666666666666,0.2222222222222222,0.2674350899015281,2.029854313521962,-1.0469149803412858,-0.5361811193790996,-0.3956580411068913,-2.5297313546274225,-3.58704314468289,4.407149252509399
0.0,0.6666666666666666,0.3333333333333333,0.2674350899015281,2.184105153063366,-0.9368206857713257,-0.4797959465539575,-0.5268662233601568,-2.4999553236606786,-3.3030139376546406,4.175795218872445
0.0,0.6666666666666666,0.4444444444444444,0.2674350899015281,2.266180310476222,-0.8383039824331825,-0.4293402770246472,-0.6171343846410493,-2.165539610000066,-2.95585293493321,3.7158421958068666
0.0,0.6666666666666666,0.5555555555555556,0.2674350899015281,2.266180310476222,-0.7501473629232743,-0.3841905601736275,-0.6622841014920691,-1.4897504799456245,-2.558450212551298,3.0337508489807066
0.0,0.6666666666666666,0.6666666666666666,0.2674350899015281,2.184105153063366,-0.6712613537483639,-0.3437888183922989,-0.6628733515218154,-0.5235236394637188,-2.133375136382834,2.2945081289399645
0.0,0.6666666666666666,0.7777777777777777,0.2674350899015281,2.029854313521962,-0.600671051192075,-0.30763575137858423,-0.6242034091074067,0.5949762800135724,-1.7072126247087356,1.9126425739497142
0.0,0.6666666666666666,0.8888888888888888,0.2674350899015281,1.8220327196006398,-0.5375040730788857,-0.2752845655912876,-0.5557458269970816,1.6822071452287533,-1.3057382882231248,2.200824114057095
0.0,0.6666666666666666,1.0,0.2674350899015281,1.58570672264638,-0.4809797775388512,-0.24633545260324838,-0.470059438805415,2.573674304249378,-0.9503041238165018,2.7834929904898686
0.0,0.7777777777777777,0.0,0.19849759768351602,1.58570672264638,-1.5253450206634886,-0.5991926252055014,-0.5400844855463799,-1.6891501097312527,-4.756108126006617,5.075971222436074
0.0,0.7777777777777777,0.1111111111111111,0.19849759768351602,1.7611143054091924,-1.364938696196717,-0.5361811193790996,-0.7334546735071393,-2.473365585819953,-4.333577800774189,5.043351032257303
0.0,0.7777777777777777,0.2222222222222222,0.19849759768351602,1.9153651449505968,-1.2214008103981668,-0.4797959465539576,-0.9044753475119871,-3.118606722894872,-3.933513352253557,5.100618672151354
0.0,0.7777777777777777,0.3333333333333333,0.19849759768351602,2.029854313521962,-1.0929574667332131,-0.4293402770246473,-1.0400166039842675,-3.4820286424479576,-3.5291065931364827,5.065644218567894
0.0,0.7777777777777777,0.4444444444444444,0.19849759768351602,2.0907727277134094,-0.9780213128387129,-0.3841905601736276,-1.1304394160266749,-3.4175415785337524,-3.1109191201879907,4.757657142613885
0.0,0.7777777777777777,0.5555555555555556,0.19849759768351602,2.0907727277134094,-0.8751719234104867,-0.3437888183922989,-1.1708411578080038,-2.8499169459991682,-2.682505413921165,4.085184317950265
0.0,0.7777777777777777,0.6666666666666666,0.19849759768351602,2.029854313521962,-0.7831382460397579,-0.30763575137858423,-1.1617211296303305,-1.8232059813413013,-2.2557415252187067,3.1244272854435717
0.0,0.7777777777777777,0.7777777777777777,0.19849759768351602,1.9153651449505968,-0.7007828930574208,-0.2752845655912876,-1.108986728474657,-0.5003671394078517,-1.8464010606758596,2.2112023233971736
0.0,0.7777777777777777,0.8888888888888888,0.19849759768351602,1.7611143054091924,-0.6270880852587,-0.2463354526032484,-1.0233003402829906,0.8865883588397648,-1.4703970177053696,1.9988121207683118
0.0,0.7777777777777777,1.0,0.19849759768351602,1.58570672264638,-0.5611430737953264,-0.22043064811464935,-0.9188464626372319,2.114052568067956,-1.1409567978463837,2.5720185646700817
0.0,0.8888888888888888,0.0,0.10561836567233195,1.58570672264638,-1.7432514521868443,-0.5361811193790996,-0.8885645772199032,-0.7890244355315134,-5.586694761241692,5.711677942867681
0.0,0.8888888888888888,0.1111111111111111,0.10561836567233195,1.679039147996337,-1.5599299385105339,-0.4797959465539576,-1.030035336988015,-1.9370146830760717,-4.873829551923411,5.344830509857002
0.0,0.8888888888888888,0.2222222222222222,0.10561836567233195,1.7611143054091924,-1.3958866404550478,-0.4293402770246473,-1.155314015945449,-2.9306065795087335,-4.258010121990947,5.296589053181041
0.0,0.8888888888888888,0.3333333333333333,0.10561836567233195,1.8220327196006398,-1.2490942476951008,-0.3841905601736276,-1.255999405502703,-3.6083388128953358,-3.709294876963475,5.325083283812333
0.0,0.8888888888888888,0.4444444444444444,0.10561836567233195,1.8544467307591495,-1.1177386432442433,-0.34378881839229897,-1.325951061520767,-3.823549540963822,-3.209973946400701,5.165424478813334
0.0,0.8888888888888888,0.5555555555555556,0.10561836567233195,1.8544467307591495,-1.000196483897699,-0.3076357513785842,-1.362104128534482,-3.4988427560355913,-2.751658734676847,4.654981641269576
0.0,0.8888888888888888,0.6666666666666666,0.10561836567233195,1.8220327196006398,-0.895015138331152,-0.2752845655912876,-1.364905400085043,-2.660939555654683,-2.332329212152283,3.7925355138598165
0.0,0.8888888888888888,0.7777777777777777,0.10561836567233195,1.7611143054091924,-0.8008947349227667,-0.2463354526032484,-1.3383188403668478,-1.4404786238599558,-1.9536045473918415,2.7717587759161906
0.0,0.8888888888888888,0.8888888888888888,0.10561836567233195,1.679039147996337,-0.7166720974385143,-0.22043064811464935,-1.2894006354273233,-0.036342936444618223,-1.6184416431197919,2.069596134479888
0.0,0.8888888888888888,1.0,0.10561836567233195,1.58570672264638,-0.6413063700518016,-0.19725001056386157,-1.2274956860351414,1.3408013512715373,-1.3293892753794525,2.252059006398449
0.0,1.0,0.0,3.781800457543067e-17,1.58570672264638,-1.9611578837102,-0.4797959465539575,-1.0585729778752841,0.6490726899630679,-6.456553959817822,6.574873469686153
0.0,1.0,0.1111111111111111,3.781800457543067e-17,1.58570672264638,-1.7549211808243506,-0.4293402770246472,-1.1090286474045943,-0.7615731815457834,-5.415649176220738,5.580250375342865
0.0,1.0,0.2222222222222222,3.781800457543067e-17,1.58570672264638,-1.570372470511929,-0.38419056017362757,-1.154178364255614,-2.004394792077308,-4.556325594812562,5.109777794089137
0.0,1.0,0.3333333333333333,3.781800457543067e-17,1.58570672264638,-1.4052310286569887,-0.3437888183922989,-1.1945801060369425,-2.9354932131076072,-3.845117404234185,4.9828776712141645
0.0,1.0,0.4444444444444444,3.781800457543067e-17,1.58570672264638,-1.2574559736497737,-0.30763575137858423,-1.2307331730506572,-3.447936580138358,-3.2549416054007136,4.898736128683817
0.0,1.0,0.5555555555555556,3.781800457543067e-17,1.58570672264638,-1.1252210443849116,-0.27528456559128756,-1.2630843588379541,-3.4847240472325147,-2.763856197235869,4.623590040423217
0.0,1.0,0.6666666666666666,3.781800457543067e-17,1.58570672264638,-1.006892030622546,-0.24633545260324838,-1.2920334718259932,-3.045720341819092,-2.354062650358956,4.060464733833354
0.0,1.0,0.7777777777777777,3.781800457543067e-17,1.58570672264638,-0.9010065767881126,-0.22043064811464935,-1.3179382763145921,-2.1877252443451862,-2.0111043234944144,3.2507912336688447
0.0,1.0,0.8888888888888888,3.781800457543067e-17,1.58570672264638,-0.8062561096183286,-0.19725001056386157,-1.34111891386538,-1.0176702695223288,-1.7232220758333379,2.4090967272478836
0.0,1.0,1.0,3.781800457543067e-17,1.58570672264638,-0.7214696663082768,-0.1765070646945931,-1.3618618597346486,0.32023628225883594,-1.4808360180957751,2.037178027067008
0.1111111111111111,0.0,0.0,0.0,1.4821918671604017,-0.023003806215798776,-1.1625747009142853,2.5991706026915398,1.3168504907462837,-1.314758036208924,3.1966187965803146
0.1111111111111111,0.0,0.1111111111111111,0.0,1.488394318614863,-0.02058471023827553,-1.0398450460380875,2.482095351635979,2.4676605980209483,-1.1408292167916871,3.6812548761969164
0.1111111111111111,0.0,0.2222222222222222,0.0,1.5069443175213129,-0.01842000804644024,-0.9300217255158073,2.389182955037819,3.507633515224965,-0.9997163529645481,4.360174406621532
0.1111111111111111,0.0,0.3333333333333333,0.0,1.5376767154235338,-0.016482947415991777,-0.8317475004093645,2.3189256179943474,4.317572305957802,-0.883451450588812,4.979892880827028
0.1111111111111111,0.0,0.4444444444444444,0.0,1.5803384902071744,-0.014749589404813263,-0.7438078599546536,2.2698781646212884,4.791815116361431,-0.7855283815627178,5.3601206917246715
0.1111111111111111,0.0,0.5555555555555556,0.0,1.6346192643009503,-0.013198512506295565,-0.6651160121692588,2.240670850278266,4.847352411877917,-0.7007195221868233,5.385948302109771
0.1111111111111111,0.0,0.6666666666666666,0.0,1.7001887407924257,-0.011810547914099441,-0.5946994528581158,2.230030058840952,4.434455404043099,-0.6248998894851473,5.002792086991001
0.1111111111111111,0.0,0.7777777777777777,0.0,1.7767365421103154,-0.010568542626656125,-0.531687947031714,2.2368026026618733,3.547339426072297,-0.5548769664607377,4.230223556143402
0.1111111111111111,0.0,0.8888888888888888,0.0,1.864009646140269,-0.009457147463760512,-0.47530277420657185,2.25997909613738,2.2326138768670956,-0.4882275703375005,3.2140996248708764
0.1111111111111111,0.0,1.0,0.0,1.9618429044260686,-0.008462627375484205,-0.42484710467726156,2.2987121535974113,0.5930637251331584,-0.42314503479007054,2.4114008102413744
0.1111111111111111,0.1111111111111111,0.0,0.09924879884175798,1.4821918671604017,-0.20967261650243454,-1.0398450460380875,2.403279683383201,0.8311805468863904,-1.4985613586366415,2.9516606315231626
0.1111111111111111,0.1111111111111111,0.1111111111111111,0.09924879884175798,1.5817267439648197,-0.1843383313153725,-0.9300217255158073,2.3787240625916635,2.0302934855123134,-1.4378601195091065,3.442072272126352
0.1111111111111111,0.1111111111111111,0.2222222222222222,0.09924879884175798,1.6823519002841252,-0.16166821686660143,-0.8317475004093645,2.3666515377319906,3.264874537164583,-1.3648574548039514,4.257144714055275
0.1111111111111111,0.1111111111111111,0.3333333333333333,0.09924879884175798,1.7740027123777935,-0.1413821071411596,-0.7438078599546536,2.357225622079868,4.323148039759545,-1.2707413896948978,5.085361863874619
0.1111111111111111,0.1111111111111111,0.4444444444444444,0.09924879884175798,1.8490784983199438,-0.12322929857362391,-0.6651160121692589,2.342848311854444,4.995509244879699,-1.154704725882719,5.637144120209598
0.1111111111111111,0.1111111111111111,0.5555555555555556,0.09924879884175798,1.9033592724137198,-0.10698545175678817,-0.5946994528581157,2.318932003462132,5.13130808414869,-1.021580839191988,5.722883512892325
0.1111111111111111,0.1111111111111111,0.6666666666666666,0.09924879884175798,1.9365147377466854,-0.09244981896877366,-0.531687947031714,2.284323509255461,4.680164511673788,-0.8793667093885488,5.281605774842418
0.1111111111111111,0.1111111111111111,0.7777777777777777,0.09924879884175798,1.952144124873128,-0.0794427632552822,-0.4753027742065719,2.2413274311000366,3.7019705879979594,-0.7369497668494245,4.3899008925786545
0.1111111111111111,0.1111111111111111,0.8888888888888888,0.09924879884175798,1.957342071490226,-0.06780353840685503,-0.42484710467726156,2.1953246424662747,2.3435295343734577,-0.6022744786363954,3.2671570993628536
0.1111111111111111,0.1111111111111111,1.0,0.09924879884175798,1.9618429044260686,-0.05738830239523962,-0.37969738782624196,2.154030616038882,0.7940944430705357,-0.4810883535041026,2.345608638120528
0.1111111111111111,0.2222222222222222,0.0,0.18652672778692997,1.4821918671604017,-0.4001091449284083,-0.9300217255158073,2.04752675104115,0.0953636079355491,-1.7580084388724562,2.70038028527361
0.1111111111111111,0.2222222222222222,0.1111111111111111,0.18652672778692997,1.6638019013776753,-0.35185967053180744,-0.8317475004093645,2.0760811422176886,1.2077109938374175,-1.7867002408163872,2.993489018560282
0.1111111111111111,0.2222222222222222,0.2222222222222222,0.18652672778692997,1.8366027398255296,-0.30868414382610065,-0.7438078599546536,2.1088181556017216,2.478668597273581,-1.7667109562337973,3.702996034481021
0.1111111111111111,0.2222222222222222,0.3333333333333333,0.18652672778692997,1.9818243062991154,-0.27004898500566543,-0.6651160121692589,2.131542787415999,3.6467896245134788,-1.6867604609105724,4.548374442868086
0.1111111111111111,0.2222222222222222,0.4444444444444444,0.18652672778692997,2.0854044952742035,-0.23547672588177257,-0.5946994528581158,2.133462165370984,4.44763557617108,-1.5497223458548728,5.170566930108731
0.1111111111111111,0.2222222222222222,0.5555555555555556,0.18652672778692997,2.1396852693679795,-0.20454010914661883,-0.5316879470317138,2.1083580114084475,4.695899703760317,-1.3683940905342964,5.326269794054335
0.1111111111111111,0.2222222222222222,0.6666666666666666,0.18652672778692997,2.1443363316680077,-0.17685680816278593,-0.47530277420657185,2.0552209399247365,4.342054996860134,-1.161016480888673,4.942199305628851
0.1111111111111111,0.2222222222222222,0.7777777777777777,0.18652672778692997,2.106394964414532,-0.1520847020232463,-0.42484710467726156,1.9782686556605507,3.4803211109514387,-0.9471320957472116,4.113786712518986
0.1111111111111111,0.2222222222222222,0.8888888888888888,0.18652672778692997,2.0394172289030816,-0.12991764748928758,-0.3796973878262419,1.8863445766257654,2.306471360067399,-0.7442238776151466,3.0711520927152276
0.1111111111111111,0.2222222222222222,1.0,0.18652672778692997,1.9618429044260686,-0.11008169555433309,-0.3392956460449133,1.791768271886446,1.046108754745031,-0.5653977789723417,2.1504538393929775
0.1111111111111111,0.3333333333333333,0.0,0.2513067805196819,1.4821918671604017,-0.5976266672198565,-0.8317475004093645,1.5701221011041355,-0.7751247989810217,-2.120434002696805,2.74997131369835
0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2513067805196819,1.7247203155691226,-0.5264620036137168,-0.7438078599546536,1.592731797098407,0.10196804782001834,-2.2031311982930637,2.7204740647829704
0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2513067805196819,1.9510919083968947,-0.46278106465107427,-0.6651160121692589,1.617224666578987,1.2001568220122656,-2.2142473470533344,2.993105967644117
0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2513067805196819,2.13607514584052,-0.4057968567356457,-0.5946994528581158,1.6311271811239316,2.2757704956166753,-2.138049530393391,3.5229196732449166
0.1111111111111111,0.3333333333333333,0.4444444444444444,0.2513067805196819,2.260812078037016,-0.35480514705539556,-0.531687947031714,1.6249732735524174,3.0854917476541,-1.9781300395615848,4.009213877809106
0.1111111111111111,0.3333333333333333,0.5555555555555556,0.2513067805196819,2.315092852130792,-0.30917576040192385,-0.47530277420657185,1.5933303674484613,3.45955535583121,-1.7518893272044904,4.192414714060009
0.1111111111111111,0.3333333333333333,0.6666666666666666,0.2513067805196819,2.298587171209412,-0.2683447912222725,-0.42484710467726156,1.5353510771420038,3.350812254262353,-1.4846096503003576,3.973576664311488
0.1111111111111111,0.3333333333333333,0.7777777777777777,0.2513067805196819,2.2208841329858977,-0.23180763465668472,-0.37969738782624196,1.4547827552900436,2.839641754272448,-1.2039012901321868,3.4101812963651565
0.1111111111111111,0.3333333333333333,0.8888888888888888,0.2513067805196819,2.100335643094529,-0.19911275043719448,-0.3392956460449133,1.359432591355125,2.094074691990077,-0.93511306049213,2.6660161706139003
0.1111111111111111,0.3333333333333333,1.0,0.2513067805196819,1.9618429044260686,-0.1698560825789009,-0.30314257903119857,1.2601517532974174,1.3040496095349332,-0.6980710010280927,1.9431497492327066
0.1111111111111111,0.4444444444444444,0.0,0.28577552662868794,1.4821918671604017,-0.8046843867383997,-0.7438078599546536,1.0268432631789772,-1.6157389641080662,-2.61515620344798,3.240996984834375
0.1111111111111111,0.4444444444444444,0.1111111111111111,0.28577552662868794,1.7571343267276323,-0.7106045339227212,-0.6651160121692588,0.9916760857843138,-1.104640594620359,-2.7006678027414837,3.0817623015353135
0.1111111111111111,0.4444444444444444,0.2222222222222222,0.28577552662868794,2.012010322588342,-0.626418182703143,-0.5946994528581158,0.9616075823093202,-0.3740903749515918,-2.709501642045463,2.899315763974883
0.1111111111111111,0.4444444444444444,0.3333333333333333,0.28577552662868794,2.2181503032533754,-0.5510849256927208,-0.531687947031714,0.9312289943920689,0.4130237864770426,-2.6199405036274883,2.8110254945019895
0.1111111111111111,0.4444444444444444,0.4444444444444444,0.28577552662868794,2.354144503386973,-0.4836737654561137,-0.4753027742065719,0.8963723360975049,1.104057357949085,-2.433167575635523,2.8182850220810636
0.1111111111111111,0.4444444444444444,0.5555555555555556,0.28577552662868794,2.408425277480749,-0.4233516088843238,-0.4248471046772615,0.8545095656231607,1.5905120596312292,-2.1671709202556553,2.8207348346088117
0.1111111111111111,0.4444444444444444,0.6666666666666666,0.28577552662868794,2.3806623286222672,-0.3693729715088542,-0.3796973878262419,0.804964844813705,1.829461057181342,-1.8500877038029404,2.7235492785870172
